"coder"	"question_id"	"item_admin"	"item_name"	"language"	"country"	"study"	"domain"	"natpoldomain"	"dom_european"	"intpoldomain"	"dom_family"	"dom_personal"	"dom_work"	"dom_consumer"	"dom_leisure"	"dom_health"	"dom_backgrou"	"dom_other"	"concept"	"conc_simple"	"conc_complex"	"socdesir"	"centrality"	"ref_period"	"form_basic"	"used_WH_word"	"WH_word"	"questiontype"	"gradation"	"balance"	"encourage"	"subjectiveop"	"opinionother"	"stimulus"	"absolute"	"scale_basic"	"ncategories"	"labels"	"labels_gramm"	"labels_order"	"scale_corres"	"scale_max"	"scale_trange"	"scale_urange"	"symmetry"	"scal_neutral"	"fixrefpoints"	"nfrequencies"	"dont_know"	"instr_interv"	"instr_respon"	"motivation"	"knowledge"	"intropresent"	"nsents_intro"	"nwords_intro"	"numsub_intro"	"intr_request"	"nsents_quest"	"nwords_quest"	"nnouns_quest"	"nabst_quest"	"nsyll_quest"	"nsub_quest"	"nnouns_ans"	"nwords_ans"	"nsyll_ans"	"nabst_ans"	"usedshowcard"	"showc_horiz"	"showc_over"	"showc_letter"	"showc_boxes"	"showc_start"	"showc_quest"	"showc_pict"	"highest_num"	"num_isents"	"question"	"battery"
"violinay"	5,422	"None"	"testa32"	"rus"	"EE"	"ESS Round 2"	7	"."	"."	"."	"."	"."	2	"."	"."	"."	"."	"."	1	"."	"."	2	3	2	1	1	10	2	1	0	1	0	0	0	0	0	11	2	0	1	1	"."	1	0	"."	3	1	"."	2	1	1	1	2	0	"."	"."	"."	"."	2	29	4	2	67	3	0	"."	16	0	1	1	0	1	0	0	0	0	"."	"."	0	"."
"violinay"	5,423	"None"	"testa33"	"rus"	"EE"	"ESS Round 2"	7	"."	"."	"."	"."	"."	7	"."	"."	"."	"."	"."	1	"."	"."	2	3	2	1	1	10	2	1	0	1	0	0	0	0	0	11	2	0	1	1	"."	1	0	"."	3	1	"."	2	1	1	1	2	0	"."	"."	"."	"."	3	29	4	2	61	3	0	"."	16	0	1	1	0	1	0	0	0	0	"."	"."	"."	"."
"violinay"	5,424	"None"	"testa34"	"rus"	"EE"	"ESS Round 2"	7	"."	"."	"."	"."	"."	2	"."	"."	"."	"."	"."	1	"."	"."	2	3	2	1	1	11	2	1	0	1	0	0	0	0	0	11	2	1	1	1	"."	1	0	"."	3	1	"."	2	1	1	1	2	0	"."	"."	"."	"."	3	36	7	5	79	3	0	"."	15	0	1	1	0	1	0	0	0	0	"."	"."	"."	"."
"violinay"	5,425	"None"	"testa35"	"rus"	"EE"	"ESS Round 2"	1	12	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	2	"."	"."	1	2	2	2	1	10	1	1	1	0	1	0	0	0	0	11	2	0	1	1	"."	1	1	1	1	1	"."	2	1	1	0	"."	0	"."	"."	"."	"."	2	12	3	2	33	0	0	"."	13	0	1	1	0	1	0	0	0	0	"."	"."	"."	"."
"violinay"	5,426	"None"	"testa36"	"rus"	"EE"	"ESS Round 2"	1	1	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	2	"."	"."	1	1	2	2	1	10	1	1	1	0	1	0	0	0	0	11	2	0	1	1	"."	1	1	1	1	1	"."	2	1	1	0	"."	0	"."	"."	"."	"."	2	18	4	3	43	2	0	"."	13	0	1	1	0	1	0	0	1	0	"."	"."	"."	"."
"violinay"	5,427	"None"	"testa37"	"rus"	"EE"	"ESS Round 2"	1	3	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	2	"."	"."	1	2	2	2	1	10	1	1	1	0	1	0	0	0	0	11	2	0	1	1	"."	1	1	1	1	1	"."	2	1	1	0	"."	0	"."	"."	"."	"."	2	16	3	2	34	1	0	"."	13	0	1	1	0	1	0	0	0	0	"."	"."	"."	"."
"violinay"	5,428	"None"	"testa38"	"rus"	"EE"	"ESS Round 2"	1	3	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	2	"."	"."	1	1	2	1	1	11	2	1	1	1	1	0	1	0	0	11	2	0	1	1	10	1	0	"."	3	2	"."	3	1	1	1	2	0	"."	"."	"."	"."	3	30	5	4	70	3	2	"."	12	2	1	1	0	1	0	0	0	0	"."	"."	0	"."
"violinay"	5,429	"None"	"testa39"	"rus"	"EE"	"ESS Round 2"	1	3	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	2	"."	"."	1	1	2	0	"."	"."	"."	"."	"."	"."	"."	"."	1	0	0	11	2	0	1	1	10	1	0	"."	3	2	"."	3	0	0	0	"."	0	"."	"."	"."	"."	1	2	2	2	6	0	2	"."	12	2	1	1	0	1	0	0	0	0	"."	"."	0	"."
"violinay"	5,430	"None"	"testa40"	"rus"	"EE"	"ESS Round 2"	1	3	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	2	"."	"."	1	1	2	0	"."	"."	"."	"."	"."	"."	"."	"."	1	0	0	11	2	0	1	1	10	1	0	1	3	2	"."	3	0	0	0	"."	0	"."	"."	"."	"."	1	1	1	0	4	0	2	"."	12	2	1	1	0	1	0	0	0	0	"."	"."	0	"."
"violinay"	5,431	"G22"	"hwktwd1"	"rus"	"EE"	"ESS Round 2"	10	"."	"."	"."	4	"."	"."	"."	"."	"."	"."	"."	5	"."	"."	1	3	2	2	1	9	1	1	0	0	0	0	0	0	2	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	24	2	1	1	1	2	1	1	12	1	1	3	54	23	14	122	2	1	"."	4	1	1	0	1	0	"."	"."	"."	"."	"."	"."	0	"."
"violinay"	5,432	"G23"	"hwkpwd1"	"rus"	"EE"	"ESS Round 2"	10	"."	"."	"."	4	"."	"."	"."	"."	"."	"."	"."	5	"."	"."	1	3	2	2	1	9	1	1	0	0	1	0	0	0	0	6	3	0	1	2	"."	0	1	1	3	3	6	2	0	1	0	"."	0	"."	"."	"."	"."	2	16	6	5	42	0	8	"."	70	8	1	0	1	0	"."	"."	"."	"."	"."	"."	"."	"."
"violinay"	5,433	"G24"	"hwkpwdp"	"rus"	"EE"	"ESS Round 2"	10	"."	"."	"."	4	"."	"."	"."	"."	"."	"."	"."	5	"."	"."	1	3	2	2	1	9	1	1	0	0	0	0	0	0	0	6	3	0	1	2	"."	0	1	1	3	2	6	2	0	1	0	"."	0	"."	"."	"."	"."	2	20	10	4	50	0	8	"."	39	8	1	0	0	0	"."	"."	"."	"."	"."	"."	"."	"."
"violinay"	5,434	"D25"	"dckptrt"	"rus"	"EE"	"ESS Round 2"	3	"."	"."	"."	"."	"."	"."	"."	"."	9	"."	"."	1	"."	"."	1	2	2	1	1	9	2	1	1	0	1	0	1	0	0	5	3	0	1	0	"."	0	1	1	3	2	5	2	1	1	1	2	0	"."	"."	"."	"."	4	33	13	7	86	0	3	"."	38	3	1	0	0	0	"."	"."	"."	"."	"."	"."	0	"."
"violinay"	5,435	"D26"	"dctreql"	"rus"	"EE"	"ESS Round 2"	3	"."	"."	"."	"."	"."	"."	"."	"."	9	"."	"."	7	3	"."	1	1	2	0	"."	"."	"."	"."	"."	"."	"."	"."	1	0	0	5	3	0	1	0	"."	0	"."	"."	3	2	5	2	0	0	0	"."	0	"."	"."	"."	"."	1	9	2	0	22	0	3	"."	38	3	1	0	0	0	"."	"."	"."	"."	"."	"."	0	"."
"violinay"	5,436	"D27"	"dcdisc"	"rus"	"EE"	"ESS Round 2"	3	"."	"."	"."	"."	"."	"."	"."	"."	9	"."	"."	5	"."	"."	1	2	2	0	"."	"."	"."	"."	"."	"."	"."	"."	1	0	0	5	3	0	1	0	"."	0	"."	"."	3	2	5	2	0	0	0	"."	0	"."	"."	"."	"."	1	9	4	2	25	1	3	"."	38	3	1	0	0	0	"."	"."	"."	"."	"."	"."	"."	"."
"violinay"	5,437	"G6"	"wmcpwrk"	"rus"	"EE"	"ESS Round 2"	10	"."	"."	"."	7	"."	"."	"."	"."	"."	"."	"."	7	5	"."	1	2	2	1	1	11	2	1	0	1	0	0	1	0	0	5	3	0	2	0	"."	1	1	1	1	3	"."	2	0	1	1	2	1	1	15	0	0	3	40	14	6	67	3	0	"."	15	0	1	0	0	0	"."	"."	"."	"."	"."	"."	0	"."
"violinay"	5,438	"G7"	"mnrsphm"	"rus"	"EE"	"ESS Round 2"	10	"."	"."	"."	4	"."	"."	"."	"."	"."	"."	"."	7	5	"."	1	2	2	0	"."	"."	"."	"."	"."	"."	"."	"."	1	0	0	5	3	0	2	3	"."	1	1	1	1	3	"."	2	0	0	0	"."	0	"."	"."	"."	"."	1	13	4	1	25	0	0	"."	38	0	1	0	0	0	"."	"."	"."	"."	"."	"."	0	"."
"violinay"	5,439	"G8"	"mnrgtjb"	"rus"	"EE"	"ESS Round 2"	7	"."	"."	"."	"."	"."	3	"."	"."	"."	"."	"."	7	7	"."	1	2	2	0	"."	"."	"."	"."	"."	"."	"."	"."	1	0	0	5	3	0	2	0	"."	1	1	1	1	3	"."	2	0	0	0	"."	0	"."	"."	"."	"."	1	12	4	3	27	1	0	"."	38	0	1	0	0	0	"."	"."	"."	"."	"."	"."	"."	"."
"violinay"	5,440	"B25"	"stfeco"	"rus"	"EE"	"ESS Round 2"	1	12	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	2	"."	"."	1	3	2	2	1	10	1	1	1	0	0	0	0	0	0	11	2	0	1	1	"."	1	0	1	1	1	"."	2	1	1	0	"."	0	"."	"."	"."	"."	2	16	4	3	38	0	0	"."	20	0	1	1	0	1	0	0	0	0	"."	"."	0	"."
"violinay"	5,441	"B26"	"stfgov"	"rus"	"EE"	"ESS Round 2"	1	1	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	2	"."	"."	1	1	2	2	1	10	1	1	1	0	0	0	1	0	0	11	2	0	1	1	"."	1	0	1	1	1	"."	2	1	1	1	2	0	"."	"."	"."	"."	2	20	6	5	55	0	0	"."	20	0	1	1	0	1	0	0	0	0	"."	"."	"."	"."
"violinay"	5,442	"B27"	"stfdem"	"rus"	"EE"	"ESS Round 2"	1	3	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	2	"."	"."	1	2	2	2	1	10	1	1	1	0	0	0	0	0	0	11	2	0	1	1	"."	1	0	1	1	1	"."	2	1	1	1	2	0	"."	"."	"."	"."	2	30	7	5	71	3	0	"."	20	0	1	1	0	1	0	0	0	0	"."	"."	"."	"."
"violinay"	5,443	"G64"	"vrtywrk"	"rus"	"EE"	"ESS Round 2"	7	"."	"."	"."	"."	"."	2	"."	"."	"."	"."	"."	1	"."	"."	2	3	2	1	1	10	2	1	1	1	0	0	1	0	0	4	3	0	1	0	"."	1	0	"."	3	1	"."	2	0	1	0	"."	0	"."	"."	"."	"."	3	26	7	4	71	2	0	"."	19	0	1	0	1	0	"."	"."	"."	"."	"."	"."	0	"."
"violinay"	5,444	"G66"	"jbscr"	"rus"	"EE"	"ESS Round 2"	7	"."	"."	"."	"."	"."	7	"."	"."	"."	"."	"."	1	"."	"."	2	3	2	0	"."	"."	"."	"."	"."	"."	"."	"."	1	0	0	4	3	0	1	0	"."	1	0	"."	3	1	"."	2	0	1	0	"."	0	"."	"."	"."	"."	1	3	1	1	8	0	0	"."	19	0	1	0	1	0	"."	"."	"."	"."	"."	"."	0	"."
"violinay"	5,445	"G70"	"hlthrwk"	"rus"	"EE"	"ESS Round 2"	7	"."	"."	"."	"."	"."	2	"."	"."	"."	"."	"."	1	"."	"."	2	3	2	0	"."	"."	"."	"."	"."	"."	"."	"."	1	0	0	4	3	0	1	0	"."	1	0	"."	3	1	"."	2	0	1	0	"."	0	"."	"."	"."	"."	1	10	5	5	23	0	0	"."	19	0	1	0	1	0	"."	"."	"."	"."	"."	"."	"."	"."
"violinay"	5,446	"B4"	"trstprl"	"rus"	"EE"	"ESS Round 2"	1	3	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	2	"."	"."	1	1	2	1	1	11	2	1	1	1	1	0	1	0	0	11	2	0	1	1	10	1	0	1	3	2	"."	2	1	1	1	2	0	"."	"."	"."	"."	4	49	7	4	71	5	0	"."	12	0	1	1	0	1	0	0	0	0	"."	"."	0	"."
"violinay"	5,447	"B5"	"trstlgl"	"rus"	"EE"	"ESS Round 2"	1	3	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	2	"."	"."	1	1	2	0	","	","	","	","	","	","	","	","	1	0	0	11	2	0	1	1	10	1	0	1	3	2	"."	2	0	0	0	"."	0	"."	"."	"."	"."	1	3	1	1	12	0	0	"."	12	0	1	1	0	1	0	0	0	0	"."	"."	0	"."
"violinay"	5,448	"B7"	"trstplt"	"rus"	"EE"	"ESS Round 2"	1	3	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	2	"."	"."	1	1	2	0	"."	"."	"."	"."	"."	"."	"."	"."	1	0	0	11	2	0	1	1	10	1	0	1	3	2	"."	2	0	0	0	"."	0	"."	"."	"."	"."	1	1	1	0	4	0	0	"."	12	0	1	1	0	1	0	0	0	0	"."	"."	0	"."
"maarjasa"	5,450	"None"	"testa02"	"ekk"	"EE"	"ESS Round 2"	10	"."	"."	"."	4	"."	"."	"."	"."	"."	"."	"."	5	"."	"."	0	1	2	2	1	9	1	1	0	0	0	0	0	0	2	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	88	2	1	1	1	2	0	"."	"."	"."	"."	5	48	11	8	140	1	0	"."	3	0	1	0	1	0	"."	"."	"."	"."	"."	"."	0	"."
"maarjasa"	5,451	"None"	"testa03"	"ekk"	"EE"	"ESS Round 2"	10	"."	"."	"."	4	"."	"."	"."	"."	"."	"."	"."	5	"."	"."	0	1	2	2	1	9	1	1	0	0	0	0	0	0	2	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	88	2	0	0	0	"."	0	"."	"."	"."	"."	1	8	3	3	19	0	0	"."	3	0	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	0	"."
"maarjasa"	5,452	"None"	"testa04"	"ekk"	"EE"	"ESS Round 2"	10	"."	"."	"."	4	"."	"."	"."	"."	"."	"."	"."	5	"."	"."	0	1	2	2	1	9	1	1	0	0	0	0	0	0	2	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	88	2	1	0	0	"."	0	"."	"."	"."	"."	1	6	4	2	19	0	0	"."	3	0	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	0	"."
"maarjasa"	5,453	"None"	"testa05"	"ekk"	"EE"	"ESS Round 2"	3	"."	"."	"."	"."	"."	"."	"."	"."	9	"."	"."	1	"."	"."	1	3	2	1	1	11	2	1	0	0	0	0	1	0	0	5	3	0	2	3	"."	1	1	1	1	3	"."	2	1	1	0	"."	0	"."	"."	"."	"."	2	18	5	2	44	0	0	"."	27	0	1	0	1	0	"."	"."	"."	"."	"."	"."	0	"."
"maarjasa"	5,454	"None"	"testa06"	"ekk"	"EE"	"ESS Round 2"	3	"."	"."	"."	"."	"."	"."	"."	"."	9	"."	"."	7	3	"."	1	2	2	0	"."	"."	"."	"."	"."	"."	"."	"."	1	0	0	5	3	0	2	3	"."	1	1	1	1	3	"."	2	1	1	0	"."	0	"."	"."	"."	"."	1	8	2	0	23	0	0	"."	27	0	1	0	1	0	"."	"."	"."	"."	"."	"."	0	"."
"maarjasa"	5,455	"None"	"testa07"	"ekk"	"EE"	"ESS Round 2"	3	"."	"."	"."	"."	"."	"."	"."	"."	9	"."	"."	5	"."	"."	1	1	2	0	"."	"."	"."	"."	"."	"."	"."	"."	1	0	0	5	3	0	2	3	"."	1	1	1	1	3	"."	2	1	1	0	"."	0	"."	"."	"."	"."	1	10	3	1	26	0	0	"."	27	0	1	0	1	0	"."	"."	"."	"."	"."	"."	0	"."
"maarjasa"	5,456	"None"	"testa08"	"ekk"	"EE"	"ESS Round 2"	10	"."	"."	"."	7	"."	"."	"."	"."	"."	"."	"."	7	5	"."	1	3	2	0	"."	"."	"."	"."	"."	"."	"."	"."	1	0	0	5	3	0	2	3	"."	1	1	1	1	3	"."	2	0	0	0	"."	0	"."	"."	"."	"."	1	9	4	3	21	0	0	"."	27	0	1	0	1	0	"."	"."	"."	"."	"."	"."	0	"."
"maarjasa"	5,457	"None"	"testa09"	"ekk"	"EE"	"ESS Round 2"	10	"."	"."	"."	4	"."	"."	"."	"."	"."	"."	"."	7	5	"."	1	3	2	0	"."	"."	"."	"."	"."	"."	"."	"."	1	0	0	5	3	0	2	3	"."	1	1	1	1	3	"."	2	0	0	0	"."	0	"."	"."	"."	"."	1	10	4	1	19	0	0	"."	27	0	1	0	1	0	"."	"."	"."	"."	"."	"."	0	"."
"maarjasa"	5,458	"None"	"testa10"	"ekk"	"EE"	"ESS Round 2"	7	"."	"."	"."	"."	"."	3	"."	"."	"."	"."	"."	7	7	"."	1	3	2	0	"."	"."	"."	"."	"."	"."	"."	"."	1	0	0	5	3	0	2	3	"."	1	1	1	1	3	"."	2	0	0	0	"."	0	"."	"."	"."	"."	1	13	5	3	24	0	0	"."	27	0	1	0	1	0	"."	"."	"."	"."	"."	"."	0	"."
"maarjasa"	5,459	"None"	"testa11"	"ekk"	"EE"	"ESS Round 2"	1	12	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	2	"."	"."	1	3	2	2	1	10	1	1	1	0	0	0	0	0	0	11	2	0	1	1	"."	1	1	1	1	3	"."	2	1	0	0	"."	0	"."	"."	"."	"."	1	8	3	3	25	0	0	"."	27	0	1	1	0	1	0	0	0	0	"."	"."	0	"."
"maarjasa"	5,460	"None"	"testa12"	"ekk"	"EE"	"ESS Round 2"	1	1	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	2	"."	"."	1	2	2	2	1	10	1	1	1	0	1	0	0	0	0	11	2	0	1	1	"."	1	1	1	1	3	"."	2	1	0	0	"."	0	"."	"."	"."	"."	1	13	4	4	28	1	0	"."	27	0	1	1	0	1	0	0	0	0	"."	"."	0	"."
"maarjasa"	5,461	"None"	"testa13"	"ekk"	"EE"	"ESS Round 2"	1	3	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	2	"."	"."	1	1	2	2	1	10	1	1	1	0	0	0	0	0	0	11	2	0	1	1	"."	1	1	1	1	3	"."	2	1	0	0	"."	0	"."	"."	"."	"."	1	9	2	2	23	0	0	"."	27	0	1	1	0	1	0	0	0	0	"."	"."	0	"."
"maarjasa"	5,463	"None"	"testa15"	"ekk"	"EE"	"ESS Round 2"	10	"."	"."	"."	4	"."	"."	"."	"."	"."	"."	"."	5	"."	"."	0	1	2	2	1	9	1	1	0	0	0	0	0	0	2	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	88	2	1	1	1	2	0	"."	"."	"."	"."	5	48	11	9	140	1	0	"."	3	0	1	0	1	0	"."	"."	"."	"."	"."	"."	0	"."
"maarjasa"	5,464	"None"	"testa16"	"ekk"	"EE"	"ESS Round 2"	10	"."	"."	"."	4	"."	"."	"."	"."	"."	"."	"."	5	"."	"."	0	1	2	2	1	9	2	1	0	0	0	0	0	0	2	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	100	2	1	0	1	2	0	"."	"."	"."	"."	2	24	3	3	46	0	0	"."	3	0	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	0	"."
"maarjasa"	5,465	"None"	"testa17"	"ekk"	"EE"	"ESS Round 2"	10	"."	"."	"."	4	"."	"."	"."	"."	"."	"."	"."	5	"."	"."	0	1	2	2	1	9	2	1	0	0	0	0	0	0	2	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	100	2	1	0	1	2	0	"."	"."	"."	"."	2	23	4	4	49	0	0	"."	3	0	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."
"maarjasa"	5,467	"None"	"testa19"	"ekk"	"EE"	"ESS Round 2"	7	"."	"."	"."	"."	"."	2	"."	"."	"."	"."	"."	1	"."	"."	1	2	2	2	0	"."	1	1	0	0	0	0	0	0	0	4	3	0	1	2	"."	1	0	1	3	1	"."	2	1	0	0	"."	1	1	8	0	0	1	4	1	1	10	0	0	"."	32	0	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	0	"."
"maarjasa"	5,468	"None"	"testa20"	"ekk"	"EE"	"ESS Round 2"	7	"."	"."	"."	"."	"."	7	"."	"."	"."	"."	"."	1	"."	"."	1	4	2	2	0	"."	1	1	0	0	0	0	0	0	0	4	3	0	1	2	"."	1	0	1	3	1	"."	2	1	0	0	"."	0	"."	"."	"."	"."	1	4	1	1	10	0	0	"."	22	0	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	0	"."
"maarjasa"	5,469	"None"	"testa21"	"ekk"	"EE"	"ESS Round 2"	7	"."	"."	"."	"."	"."	2	"."	"."	"."	"."	"."	1	"."	"."	1	1	2	2	0	"."	1	1	0	0	0	0	0	0	0	4	3	0	1	2	"."	1	0	"."	3	1	"."	2	1	0	0	"."	0	"."	"."	"."	"."	1	11	3	3	21	0	0	"."	16	0	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	0	"."
"maarjasa"	5,470	"None"	"testa22"	"ekk"	"EE"	"ESS Round 2"	10	"."	"."	"."	7	"."	"."	"."	"."	"."	"."	"."	7	5	"."	1	3	2	1	1	10	2	1	0	1	1	0	0	1	0	5	2	1	1	2	"."	0	1	0	1	1	"."	3	1	1	0	"."	0	"."	"."	"."	"."	2	22	4	4	53	0	8	"."	46	6	1	1	1	1	0	1	0	0	"."	"."	0	"."
"maarjasa"	5,471	"None"	"testa23"	"ekk"	"EE"	"ESS Round 2"	10	"."	"."	"."	4	"."	"."	"."	"."	"."	"."	"."	7	5	"."	1	3	2	1	1	10	2	1	0	1	1	0	0	1	0	5	2	1	1	2	"."	0	0	"."	1	1	"."	3	0	1	0	"."	0	"."	"."	"."	"."	2	22	4	4	53	0	8	"."	44	2	1	1	1	1	0	1	0	0	"."	"."	0	"."
"maarjasa"	5,472	"None"	"testa24"	"ekk"	"EE"	"ESS Round 2"	7	"."	"."	"."	"."	"."	3	"."	"."	"."	"."	"."	7	7	"."	1	3	2	1	1	10	2	1	0	1	1	0	0	1	0	5	2	1	1	0	"."	0	0	"."	1	1	"."	3	0	1	0	"."	1	1	9	0	1	1	22	4	4	53	0	10	"."	46	5	1	1	1	1	0	1	0	0	"."	"."	0	"."
"maarjasa"	5,473	"None"	"testa25"	"ekk"	"EE"	"ESS Round 2"	1	3	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	2	"."	"."	1	1	2	1	1	11	2	1	0	1	1	0	1	0	0	11	2	0	1	1	"."	1	0	0	3	2	"."	2	1	0	1	2	0	"."	"."	"."	"."	3	27	5	4	62	3	1	"."	13	1	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	0	"."
"maarjasa"	5,474	"None"	"testa26"	"ekk"	"EE"	"ESS Round 2"	1	3	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	2	"."	"."	1	1	2	0	"."	"."	"."	"."	"."	"."	"."	"."	1	0	0	11	2	0	1	1	"."	1	0	0	3	2	"."	3	0	0	0	"."	0	"."	"."	"."	"."	1	1	1	1	4	0	1	"."	13	1	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	0	"."
"maarjasa"	5,475	"None"	"testa27"	"ekk"	"EE"	"ESS Round 2"	1	3	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	2	"."	"."	1	2	2	0	"."	"."	"."	"."	"."	"."	"."	"."	1	0	0	11	2	0	1	1	"."	1	0	0	3	2	"."	3	0	0	0	"."	0	"."	"."	"."	"."	1	1	1	0	4	0	1	"."	13	1	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	0	"."
"maarjasa"	5,476	"None"	"testa28"	"ekk"	"EE"	"ESS Round 2"	3	"."	"."	"."	"."	"."	"."	"."	"."	9	"."	"."	1	"."	"."	1	3	2	1	1	11	2	1	0	1	0	0	1	0	0	5	3	0	2	3	"."	1	1	1	1	3	"."	2	1	1	0	"."	0	"."	"."	"."	"."	3	24	6	2	55	0	0	"."	27	0	1	0	1	0	"."	"."	"."	"."	"."	"."	0	"."
"maarjasa"	5,477	"None"	"testa29"	"ekk"	"EE"	"ESS Round 2"	3	"."	"."	"."	"."	"."	"."	"."	"."	9	"."	"."	7	3	"."	1	2	2	0	"."	"."	"."	"."	"."	"."	"."	"."	1	0	0	5	3	0	2	3	"."	1	1	1	1	3	"."	2	1	1	0	"."	0	"."	"."	"."	"."	1	8	2	0	23	0	0	"."	27	0	1	0	1	0	"."	"."	"."	"."	"."	"."	0	"."
"maarjasa"	5,478	"None"	"testa30"	"ekk"	"EE"	"ESS Round 2"	3	"."	"."	"."	"."	"."	"."	"."	"."	9	"."	"."	5	"."	"."	1	1	2	0	"."	"."	"."	"."	"."	"."	"."	"."	1	0	0	5	3	0	2	3	"."	1	1	1	1	3	"."	2	1	1	0	"."	0	"."	"."	"."	"."	1	9	3	1	26	0	0	"."	27	0	1	0	1	0	"."	"."	"."	"."	"."	"."	0	"."
"maarjasa"	5,480	"None"	"testa32"	"ekk"	"EE"	"ESS Round 2"	7	"."	"."	"."	"."	"."	2	"."	"."	"."	"."	"."	1	"."	"."	1	2	2	1	1	10	2	1	0	1	0	0	0	0	0	11	2	0	1	1	"."	1	0	0	3	2	"."	2	0	1	1	2	0	"."	"."	"."	"."	3	31	4	3	60	0	0	"."	16	0	1	1	1	1	0	0	0	0	"."	"."	0	"."
"maarjasa"	5,481	"None"	"testa33"	"ekk"	"EE"	"ESS Round 2"	7	"."	"."	"."	"."	"."	7	"."	"."	"."	"."	"."	1	"."	"."	1	4	2	1	1	10	2	1	0	1	0	0	0	0	0	11	2	0	1	1	"."	1	0	0	3	2	"."	2	0	1	1	2	0	"."	"."	"."	"."	3	31	4	3	51	0	0	"."	10	0	1	1	1	1	0	0	0	0	"."	"."	0	"."
"maarjasa"	5,482	"None"	"testa34"	"ekk"	"EE"	"ESS Round 2"	7	"."	"."	"."	"."	"."	2	"."	"."	"."	"."	"."	1	"."	"."	1	1	2	1	1	11	2	1	0	1	0	0	0	0	0	11	2	0	1	1	"."	1	0	0	3	2	"."	2	0	1	1	2	0	"."	"."	"."	"."	3	35	6	5	65	0	2	"."	12	2	1	1	1	1	0	0	0	0	"."	"."	"."	"."
"maarjasa"	5,483	"None"	"testa35"	"ekk"	"EE"	"ESS Round 2"	1	12	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	2	"."	"."	1	3	2	2	1	10	1	1	1	0	0	0	0	0	0	11	2	0	1	1	"."	1	1	1	1	3	"."	2	1	0	0	"."	0	"."	"."	"."	"."	1	8	3	3	25	0	0	"."	14	0	1	1	1	1	0	0	0	0	"."	"."	0	"."
"maarjasa"	5,484	"None"	"testa36"	"ekk"	"EE"	"ESS Round 2"	1	1	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	2	"."	"."	1	2	2	2	1	11	2	1	1	0	1	0	0	0	0	11	2	0	1	1	"."	1	1	1	1	3	"."	2	1	0	0	"."	0	"."	"."	"."	"."	1	14	4	4	29	1	0	"."	14	0	1	1	1	1	0	0	0	0	"."	"."	0	"."
"maarjasa"	5,485	"None"	"testa37"	"ekk"	"EE"	"ESS Round 2"	1	3	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	2	"."	"."	1	1	2	2	1	10	1	1	1	0	0	0	0	0	0	11	2	0	1	1	"."	1	1	1	1	3	"."	2	1	0	0	"."	0	"."	"."	"."	"."	1	9	2	2	23	0	0	"."	14	0	1	1	1	1	0	0	0	0	"."	"."	0	"."
"maarjasa"	5,486	"None"	"testa38"	"ekk"	"EE"	"ESS Round 2"	1	3	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	2	"."	"."	1	1	2	1	1	11	2	1	0	1	1	0	1	0	0	11	2	0	1	1	"."	1	0	0	3	2	"."	3	1	0	1	2	0	"."	"."	"."	"."	3	27	6	6	59	1	2	"."	13	2	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	0	"."
