"","absolute","balance","battery","centrality","coder","conc_complex","conc_simple","concept","country","dom_backgrou","dom_consumer","dom_european","dom_family","dom_health","dom_leisure","dom_other","dom_personal","dom_work","domain","dont_know","encourage","fixrefpoints","form_basic","gradation","highest_num","instr_interv","instr_respon","intpoldomain","intr_request","intropresent","item_admin","item_name","knowledge","labels","labels_gramm","labels_order","language","motivation","nabst_ans","nabst_quest","natpoldomain","ncategories","nfrequencies","nnouns_ans","nnouns_quest","nsents_intro","nsents_quest","nsub_quest","nsyll_ans","nsyll_quest","num_isents","numsub_intro","nwords_ans","nwords_intro","nwords_quest","opinionother","question","question_id","questiontype","ref_period","scal_neutral","scale_basic","scale_corres","scale_max","scale_trange","scale_urange","showc_boxes","showc_horiz","showc_letter","showc_over","showc_pict","showc_quest","showc_start","socdesir","stimulus","study","subjectiveop","symmetry","used_WH_word","usedshowcard","WH_word"
"4504",0,0,NA,2,"elizanef",NA,1,7,"CH",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,3,2,1,NA,0,1,NA,NA,0,"HS22","testc22",3,2,0,1,"fra",1,2,6,5,11,NA,2,6,NA,2,1,6,31,NA,NA,NA,NA,27,0,NA,8950,1,2,1,0,1,NA,1,1,0,1,1,0,0,0,0,1,0,"ESS Round 4",1,1,1,1,5
"4505",0,0,NA,2,"elizanef",NA,NA,2,"CH",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,3,2,1,NA,0,1,NA,NA,0,"HS23","testc23",NA,2,0,1,"fra",0,2,1,5,11,NA,2,2,NA,1,1,17,15,NA,NA,NA,NA,13,0,NA,8951,1,2,1,0,1,NA,1,1,0,1,1,0,0,0,0,1,0,"ESS Round 4",1,1,1,1,5
"4506",0,0,NA,2,"elizanef",NA,NA,2,"CH",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,3,2,1,NA,0,1,NA,NA,0,"HS24","testc24",NA,2,0,1,"fra",0,2,1,5,11,NA,2,2,NA,1,2,17,17,NA,NA,NA,NA,14,0,NA,8952,1,2,1,0,1,NA,1,1,0,1,1,0,0,0,0,1,0,"ESS Round 4",1,1,1,1,5
"4507",0,0,NA,1,"elizanef",NA,NA,2,"CH",NA,NA,NA,NA,NA,NA,NA,4,NA,11,3,0,0,1,1,NA,0,1,NA,0,1,"HS25","testc25",NA,2,1,1,"fra",0,2,8,NA,6,NA,2,9,1,2,7,27,82,NA,3,NA,41,63,0,NA,8953,1,2,3,0,1,NA,1,1,0,1,1,0,0,0,0,1,0,"ESS Round 4",0,1,0,1,NA
"4508",0,0,NA,1,"elizanef",NA,NA,1,"CH",NA,NA,NA,NA,NA,NA,NA,4,NA,11,3,0,0,1,1,NA,0,1,NA,NA,0,"HS26","testc26",NA,2,1,1,"fra",0,2,3,NA,6,NA,2,4,NA,2,6,34,50,NA,NA,NA,NA,40,0,NA,8954,1,2,3,0,1,NA,1,1,0,1,1,0,0,0,0,1,0,"ESS Round 4",0,1,0,1,NA
"4509",0,0,NA,1,"elizanef",NA,NA,1,"CH",NA,NA,NA,NA,NA,NA,NA,4,NA,11,3,0,0,1,1,NA,0,1,NA,NA,0,"HS27","testc27",NA,2,1,1,"fra",0,3,2,NA,6,NA,3,3,NA,2,3,33,31,NA,NA,NA,NA,24,0,NA,8955,1,2,3,0,1,NA,1,0,0,1,1,0,0,0,0,1,0,"ESS Round 4",0,1,0,1,NA
"4510",0,0,NA,2,"elizanef",NA,NA,2,"CH",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,2,1,1,NA,0,1,NA,NA,0,"HS28","testc28",2,2,0,1,"fra",1,2,8,3,11,NA,2,8,NA,3,3,11,73,NA,NA,NA,NA,48,0,NA,8956,2,2,3,0,1,NA,1,0,0,1,1,0,0,0,0,1,0,"ESS Round 4",1,NA,1,1,11
"4511",0,0,NA,2,"elizanef",NA,NA,2,"CH",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,2,1,1,NA,0,1,NA,NA,0,"HS29","testc29",2,2,0,1,"fra",1,2,8,3,11,NA,2,8,NA,3,3,11,73,NA,NA,NA,NA,48,0,NA,8957,2,2,3,0,1,NA,1,0,0,1,1,0,0,0,0,1,0,"ESS Round 4",1,NA,1,1,11
"4512",0,0,NA,2,"elizanef",NA,NA,2,"CH",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,2,1,1,NA,0,1,NA,NA,0,"HS30","testc30",2,2,0,1,"fra",1,2,8,3,11,NA,2,8,NA,3,3,11,73,NA,NA,NA,NA,48,0,NA,8958,2,2,3,0,1,NA,1,0,0,1,1,0,0,0,0,1,0,"ESS Round 4",1,NA,1,1,11
"4513",0,0,NA,4,"elizanef",NA,6,7,"CH",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,3,1,1,NA,0,0,NA,NA,0,"HS31","testc31",NA,3,0,2,"fra",0,6,6,12,5,NA,6,8,NA,3,3,29,41,NA,NA,NA,NA,29,0,NA,8959,2,1,1,0,3,NA,1,1,NA,NA,NA,NA,NA,NA,NA,2,1,"ESS Round 4",0,1,0,0,NA
"4514",0,NA,NA,2,"elizanef",NA,6,7,"CH",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,3,0,NA,NA,0,0,NA,NA,0,"HS32","testc32",NA,3,0,2,"fra",0,6,4,1,5,NA,6,4,NA,3,3,29,22,NA,NA,NA,NA,16,NA,NA,8960,NA,1,1,0,3,NA,1,1,NA,NA,NA,NA,NA,NA,NA,2,1,"ESS Round 4",NA,1,NA,0,NA
"4515",0,NA,NA,2,"elizanef",NA,6,7,"CH",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,3,0,NA,NA,0,0,NA,NA,0,"HS33","testc33",NA,3,0,2,"fra",0,6,4,1,5,NA,6,4,NA,1,2,29,23,NA,NA,NA,NA,19,NA,NA,8961,NA,1,1,0,3,NA,1,1,NA,NA,NA,NA,NA,NA,NA,2,1,"ESS Round 4",NA,1,NA,0,NA
"4516",0,0,NA,2,"elizanef",NA,1,7,"CH",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,1,2,1,NA,0,1,NA,NA,0,"HS34","testc34",4,2,0,1,"fra",1,2,7,5,11,NA,2,8,NA,2,2,13,37,NA,NA,NA,NA,30,0,NA,8962,1,2,1,0,1,NA,1,1,0,1,1,1,0,0,0,1,0,"ESS Round 4",1,1,1,1,5
"4517",0,0,NA,2,"elizanef",NA,NA,2,"CH",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,1,2,1,NA,0,1,NA,NA,0,"HS35","testc35",2,2,0,1,"fra",1,2,4,5,11,NA,2,5,NA,1,2,13,25,NA,NA,NA,NA,21,0,NA,8963,1,2,1,0,1,NA,1,1,0,1,1,1,0,0,0,1,0,"ESS Round 4",1,1,1,1,5
"4518",0,0,NA,2,"elizanef",NA,NA,2,"CH",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,1,2,1,NA,0,1,NA,NA,0,"HS36","testc36",2,2,0,1,"fra",1,2,4,5,11,NA,2,5,NA,1,2,13,27,NA,NA,NA,NA,23,0,NA,8964,1,2,1,0,1,NA,1,1,0,1,1,1,0,0,0,1,0,"ESS Round 4",1,1,1,1,5
"4519",0,0,NA,1,"jensnirm",NA,NA,5,"SE",NA,NA,NA,NA,NA,9,NA,NA,NA,14,2,0,7,2,1,NA,1,1,NA,NA,0,"A1","TVTOT",NA,3,0,1,"swe",0,13,3,NA,8,NA,13,5,NA,2,1,70,32,NA,NA,NA,NA,21,0,0,9195,1,2,3,0,1,NA,0,NA,NA,0,0,1,0,0,0,0,0,"ESS Round 4",0,NA,1,1,9
"4520",0,0,NA,1,"jensnirm",NA,NA,5,"SE",NA,NA,NA,NA,NA,8,NA,NA,NA,14,2,0,7,2,1,NA,1,1,NA,NA,0,"A3","RDTOT",NA,3,0,1,"swe",0,13,2,NA,8,NA,13,4,NA,2,1,70,29,NA,NA,NA,NA,19,0,0,9196,1,2,3,0,1,NA,0,NA,NA,0,0,1,0,0,0,0,0,"ESS Round 4",0,NA,1,1,9
"4521",0,0,NA,1,"jensnirm",NA,NA,5,"SE",NA,NA,NA,NA,NA,7,NA,NA,NA,14,2,0,7,2,1,NA,1,0,NA,NA,0,"A5","NWSPTOT",NA,3,0,1,"swe",0,13,2,NA,8,NA,13,3,NA,1,1,70,19,NA,NA,NA,NA,13,0,0,9197,1,2,3,0,1,NA,0,NA,NA,0,0,1,0,0,0,0,0,"ESS Round 4",0,NA,1,1,9
"4522",0,0,NA,0,"jensnirm",NA,NA,2,"SE",NA,NA,NA,NA,NA,NA,NA,4,NA,11,2,0,1,1,1,NA,1,1,NA,NA,0,"A8","PPLTRST",2,2,1,1,"swe",1,0,2,NA,11,NA,1,7,NA,3,3,21,86,NA,NA,NA,NA,65,0,0,9198,1,2,1,0,1,NA,1,1,0,1,1,0,0,0,0,1,0,"ESS Round 4",0,1,0,1,NA
"4523",0,0,NA,0,"jensnirm",NA,NA,1,"SE",NA,NA,NA,NA,NA,NA,NA,4,NA,11,2,0,1,1,1,NA,1,0,NA,NA,0,"A9","PPLFAIR",NA,2,1,1,"swe",0,0,3,NA,11,NA,2,4,NA,2,2,35,42,NA,NA,NA,NA,29,0,0,9199,1,2,1,0,1,NA,1,1,0,1,1,0,0,0,0,1,0,"ESS Round 4",1,1,0,1,NA
"4524",0,1,NA,3,"jensnirm",NA,NA,2,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,3,2,1,NA,1,1,NA,NA,0,"B25","STFECO",NA,2,0,1,"swe",0,0,3,12,11,NA,0,4,NA,2,1,7,27,NA,NA,NA,NA,20,0,0,9200,1,2,1,0,1,NA,1,1,0,1,1,0,0,0,0,0,0,"ESS Round 4",0,1,1,1,10
"4525",0,1,NA,2,"jensnirm",NA,NA,2,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,3,2,1,NA,1,1,NA,NA,0,"B26","STFGOV",NA,2,0,1,"swe",0,0,3,1,11,NA,0,4,NA,2,1,7,25,NA,NA,NA,NA,21,0,NA,9201,1,2,1,0,1,NA,1,1,0,1,1,0,0,0,0,0,0,"ESS Round 4",0,1,1,1,10
"4526",0,1,NA,1,"jensnirm",NA,NA,2,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,3,2,1,NA,1,1,NA,NA,0,"B27","STFDEM",NA,2,0,1,"swe",0,0,2,3,11,NA,0,3,NA,2,1,7,24,NA,NA,NA,NA,19,0,NA,9202,1,2,1,0,1,NA,1,1,0,1,1,0,0,0,0,1,0,"ESS Round 4",0,1,1,1,10
"4527",0,0,NA,2,"jensnirm",NA,6,7,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,1,1,1,NA,1,1,NA,NA,0,"B30","GINCDIF",NA,3,0,2,"swe",0,3,8,12,5,NA,3,9,NA,3,2,24,57,NA,NA,NA,NA,34,0,0,9203,2,1,1,0,0,NA,1,1,NA,0,0,1,0,0,0,0,1,"ESS Round 4",1,1,1,1,11
"4528",0,NA,NA,2,"jensnirm",NA,6,7,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,1,0,NA,NA,1,0,NA,NA,0,"B31","FREEHMS",NA,3,0,2,"swe",0,3,1,1,5,NA,3,3,NA,1,1,24,22,NA,NA,NA,NA,14,NA,0,9204,NA,1,1,0,0,NA,1,1,NA,0,0,1,0,0,0,1,1,"ESS Round 4",NA,1,NA,1,NA
"4529",0,0,NA,1,"jensnirm",NA,NA,5,"SE",NA,NA,NA,NA,NA,9,NA,NA,NA,14,3,0,NA,2,1,NA,0,1,NA,0,1,"HS1","testc1",NA,NA,NA,NA,"swe",0,2,2,NA,NA,24,2,3,2,1,1,9,20,NA,6,NA,46,14,0,0,9205,1,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"ESS Round 4",0,NA,1,0,9
"4530",0,0,NA,1,"jensnirm",NA,NA,5,"SE",NA,NA,NA,NA,NA,8,NA,NA,NA,14,3,0,NA,2,1,NA,0,1,NA,NA,0,"HS2","testc2",NA,NA,NA,NA,"swe",0,2,4,NA,NA,24,2,5,NA,2,1,9,28,NA,NA,NA,NA,19,0,NA,9206,1,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"ESS Round 4",0,NA,1,0,9
"4531",0,0,NA,1,"jensnirm",NA,NA,5,"SE",NA,NA,NA,NA,NA,7,NA,NA,NA,14,3,0,NA,2,1,NA,0,1,NA,NA,0,"HS3","testc3",NA,NA,NA,NA,"swe",0,2,4,NA,NA,24,2,5,NA,2,1,9,30,NA,NA,NA,NA,19,0,NA,9207,1,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"ESS Round 4",0,NA,1,0,9
"4532",0,0,NA,0,"jensnirm",NA,NA,2,"SE",NA,NA,NA,NA,NA,NA,NA,4,NA,11,3,0,NA,1,0,NA,0,0,NA,NA,0,"HS4","testc4",NA,NA,NA,NA,"swe",0,0,1,NA,NA,NA,1,3,NA,1,3,21,37,NA,NA,NA,NA,29,0,NA,9208,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,"ESS Round 4",0,NA,0,0,NA
"4533",0,0,NA,0,"jensnirm",NA,NA,2,"SE",NA,NA,NA,NA,NA,NA,NA,4,NA,11,3,0,NA,1,0,NA,0,0,NA,NA,0,"HS5","testc5",NA,NA,NA,NA,"swe",0,0,1,NA,NA,NA,2,2,NA,1,2,28,30,NA,NA,NA,NA,22,0,NA,9209,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,"ESS Round 4",1,NA,0,0,NA
"4534",0,0,NA,0,"jensnirm",NA,NA,1,"SE",NA,NA,NA,NA,NA,NA,NA,4,NA,11,3,0,NA,1,0,NA,0,0,NA,NA,0,"HS6","testc6",NA,NA,NA,NA,"swe",0,2,2,NA,NA,NA,2,2,NA,1,1,18,24,NA,NA,NA,NA,17,0,0,9210,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,"ESS Round 4",0,NA,0,0,NA
"4535",0,1,NA,3,"jensnirm",NA,NA,2,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,1,2,1,NA,0,0,NA,NA,0,"HS7","testc7",NA,2,0,1,"swe",0,0,3,12,11,NA,0,3,NA,1,1,3,20,NA,NA,NA,NA,16,0,NA,9211,1,2,1,0,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,0,0,"ESS Round 4",0,1,1,0,10
"4536",0,1,NA,2,"jensnirm",NA,NA,2,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,1,2,1,NA,0,0,NA,NA,0,"HS8","testc8",NA,2,0,1,"swe",0,0,3,1,11,NA,0,3,NA,1,1,3,16,NA,NA,NA,NA,16,0,NA,9212,1,2,1,0,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,0,0,"ESS Round 4",0,1,1,0,10
"4537",0,1,NA,1,"jensnirm",NA,NA,2,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,1,2,1,NA,0,0,NA,NA,0,"HS9","testc9",NA,2,0,1,"swe",0,0,2,3,11,NA,0,2,NA,1,1,3,15,NA,NA,NA,NA,14,0,NA,9213,1,2,1,0,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,0,0,"ESS Round 4",0,1,1,0,10
"4538",0,0,NA,2,"jensnirm",NA,6,7,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,3,1,1,NA,0,0,NA,NA,0,"HS10","testc10",NA,3,0,2,"swe",0,1,2,12,5,NA,1,4,NA,1,2,32,29,NA,NA,NA,NA,16,0,0,9214,1,1,1,0,3,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,0,"ESS Round 4",1,1,0,0,NA
"4539",0,0,NA,2,"jensnirm",NA,6,7,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,3,1,1,NA,0,0,NA,NA,0,"HS11","testc11",NA,3,0,2,"swe",0,1,1,1,5,NA,1,3,NA,1,2,32,30,NA,NA,NA,NA,20,0,0,9215,1,2,1,0,3,NA,0,1,NA,NA,NA,NA,NA,NA,NA,1,0,"ESS Round 4",1,1,0,0,NA
"4540",0,0,NA,1,"jensnirm",NA,6,7,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,3,1,1,NA,0,0,NA,NA,0,"HS12","testc12",NA,3,0,2,"swe",0,1,2,1,5,NA,1,4,NA,1,2,32,30,NA,NA,NA,NA,18,0,0,9216,1,1,1,0,3,NA,0,1,NA,NA,NA,NA,NA,NA,NA,1,0,"ESS Round 4",1,1,0,0,NA
"4541",0,0,NA,1,"jensnirm",NA,NA,5,"SE",NA,NA,NA,NA,NA,9,NA,NA,NA,14,3,0,1,2,1,NA,0,0,NA,NA,0,"HS13","testc13",NA,3,0,1,"swe",0,7,2,NA,7,1440,7,3,NA,1,1,37,20,NA,NA,NA,NA,14,0,NA,9217,1,2,3,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"ESS Round 4",0,NA,1,0,9
"4542",0,0,NA,1,"jensnirm",NA,NA,5,"SE",NA,NA,NA,NA,NA,8,NA,NA,NA,14,3,0,1,2,1,NA,0,0,NA,NA,0,"HS14","testc14",NA,3,0,1,"swe",0,7,2,NA,7,NA,7,3,NA,1,1,37,20,NA,NA,NA,NA,14,0,NA,9218,1,2,3,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"ESS Round 4",0,NA,1,0,9
"4543",0,0,NA,1,"jensnirm",NA,NA,5,"SE",NA,NA,NA,NA,NA,7,NA,NA,NA,14,3,0,1,2,1,NA,0,0,NA,NA,0,"HS15","testc15",NA,3,0,1,"swe",0,7,2,NA,7,NA,7,3,NA,1,1,37,23,NA,NA,NA,NA,13,0,NA,9219,1,2,3,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"ESS Round 4",0,NA,1,0,9
"4544",0,1,NA,1,"jensnirm",NA,NA,2,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,2,1,1,NA,0,0,NA,0,1,"HS16","testc16",NA,2,0,1,"swe",0,2,3,3,6,NA,2,7,1,2,1,10,40,NA,0,NA,10,28,0,NA,9220,2,2,3,0,1,NA,1,0,NA,NA,NA,NA,NA,NA,NA,0,1,"ESS Round 4",1,NA,1,0,11
"4545",0,NA,NA,1,"jensnirm",NA,NA,2,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,2,0,NA,NA,0,0,NA,NA,0,"HS17","testc17",NA,2,0,1,"swe",0,2,1,3,6,NA,2,1,NA,1,0,10,4,NA,NA,NA,NA,1,NA,NA,9221,NA,2,3,0,1,NA,1,0,NA,NA,NA,NA,NA,NA,NA,0,1,"ESS Round 4",NA,NA,NA,0,NA
"4546",0,NA,NA,1,"jensnirm",NA,NA,2,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,2,0,NA,NA,0,0,NA,NA,0,"HS18","testc18",NA,2,0,1,"swe",0,2,0,3,11,NA,2,1,NA,1,0,10,4,NA,NA,NA,NA,1,NA,NA,9222,NA,2,3,0,1,NA,1,0,NA,NA,NA,NA,NA,NA,NA,2,1,"ESS Round 4",NA,NA,NA,0,NA
"4547",0,0,NA,3,"jensnirm",NA,NA,2,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,1,1,1,NA,0,0,NA,NA,0,"HS19","testc19",NA,3,0,2,"swe",0,3,7,12,5,NA,3,7,NA,2,2,24,43,NA,NA,NA,NA,32,0,0,9223,2,2,1,0,3,NA,1,1,NA,NA,NA,NA,NA,NA,NA,0,1,"ESS Round 4",1,1,1,0,11
"4548",0,NA,NA,3,"jensnirm",NA,NA,2,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,1,0,NA,NA,0,0,NA,NA,0,"HS20","testc20",NA,3,0,2,"swe",0,3,3,1,5,NA,3,3,NA,1,1,24,15,NA,NA,NA,NA,10,NA,NA,9224,NA,2,1,0,3,NA,1,1,NA,NA,NA,NA,NA,NA,NA,0,1,"ESS Round 4",NA,1,NA,0,NA
"4549",0,NA,NA,1,"jensnirm",NA,NA,2,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,1,0,NA,NA,0,0,NA,NA,0,"HS21","testc21",NA,3,0,2,"swe",0,3,2,3,5,NA,3,2,NA,1,1,24,18,NA,NA,NA,NA,13,NA,NA,9225,NA,2,1,0,3,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,"ESS Round 4",NA,1,NA,0,NA
"4550",0,0,NA,2,"jensnirm",NA,1,7,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,3,2,1,NA,0,0,NA,NA,0,"HS22","testc22",3,2,0,1,"swe",1,0,2,5,11,NA,0,2,NA,2,1,10,41,NA,NA,NA,NA,28,1,NA,9226,1,2,1,0,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,0,"ESS Round 4",1,1,1,0,5
"4551",0,0,NA,2,"jensnirm",NA,NA,2,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,3,2,1,NA,0,0,NA,NA,0,"HS23","testc23",NA,2,0,1,"swe",0,0,1,5,11,NA,0,1,NA,1,0,10,14,NA,NA,NA,NA,10,0,NA,9227,1,2,1,0,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,0,"ESS Round 4",0,1,1,0,5
"4552",0,0,NA,2,"jensnirm",NA,NA,2,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,3,2,1,NA,0,0,NA,NA,0,"HS24","testc24",NA,2,0,1,"swe",0,0,1,5,11,NA,0,1,NA,1,0,10,14,NA,NA,NA,NA,10,0,NA,9228,1,2,1,0,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,0,"ESS Round 4",0,1,1,0,5
"4553",0,0,NA,0,"jensnirm",NA,NA,2,"SE",NA,NA,NA,NA,NA,NA,NA,4,NA,11,3,0,0,1,1,NA,0,0,NA,NA,0,"HS25","testc25",NA,2,1,1,"swe",0,0,1,NA,6,NA,1,3,NA,1,3,23,37,NA,NA,NA,NA,29,0,NA,9229,1,2,3,0,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,0,"ESS Round 4",0,1,0,0,NA
"4554",0,0,NA,0,"jensnirm",NA,NA,1,"SE",NA,NA,NA,NA,NA,NA,NA,4,NA,11,3,0,0,1,1,NA,0,0,NA,NA,0,"HS26","testc26",NA,2,1,1,"swe",0,0,1,NA,6,NA,2,2,NA,1,2,28,30,NA,NA,NA,NA,22,0,NA,9230,1,2,3,0,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,0,"ESS Round 4",1,1,0,0,NA
"4555",0,0,NA,0,"jensnirm",NA,NA,1,"SE",NA,NA,NA,NA,NA,NA,NA,4,NA,11,3,0,0,1,1,NA,0,0,NA,NA,0,"HS27","testc27",NA,2,1,1,"swe",0,2,2,NA,6,NA,2,2,NA,1,2,17,33,NA,NA,NA,NA,17,0,NA,9231,1,2,3,0,1,NA,1,0,NA,NA,NA,NA,NA,NA,NA,1,0,"ESS Round 4",1,1,0,0,NA
"4556",0,0,NA,1,"jensnirm",NA,NA,2,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,NA,1,1,NA,0,1,NA,0,1,"HS28","testc28",2,NA,NA,NA,"swe",1,1,5,3,NA,10,1,6,1,3,1,4,48,NA,0,NA,10,37,0,0,9232,2,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"ESS Round 4",1,NA,1,0,11
"4557",0,0,NA,1,"jensnirm",NA,NA,2,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,NA,1,1,NA,0,1,NA,NA,0,"HS29","testc29",2,NA,NA,NA,"swe",1,1,5,3,NA,10,1,5,NA,3,1,4,46,NA,NA,NA,NA,36,0,NA,9233,2,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"ESS Round 4",1,NA,1,0,11
"4558",0,0,NA,1,"jensnirm",NA,NA,2,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,NA,1,1,NA,0,1,NA,NA,0,"HS30","testc30",2,NA,NA,NA,"swe",1,1,5,3,NA,10,1,5,NA,3,1,4,46,NA,NA,NA,NA,36,0,NA,9234,2,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"ESS Round 4",1,NA,1,0,11
"4559",0,0,NA,2,"jensnirm",NA,6,7,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,1,1,1,NA,0,1,NA,NA,0,"HS31","testc31",NA,3,0,2,"swe",0,3,5,12,5,NA,3,7,NA,2,3,24,54,NA,NA,NA,NA,33,0,NA,9235,2,1,1,0,3,NA,1,1,NA,NA,NA,NA,NA,NA,NA,0,1,"ESS Round 4",1,1,1,0,11
"4560",0,NA,NA,2,"jensnirm",NA,6,7,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,1,0,NA,NA,0,0,NA,NA,0,"HS32","testc32",NA,3,0,2,"swe",0,3,1,1,5,NA,3,3,NA,1,1,24,22,NA,NA,NA,NA,14,NA,NA,9236,NA,1,1,0,3,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,"ESS Round 4",NA,1,NA,0,NA
"4561",0,NA,NA,1,"jensnirm",NA,6,7,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,1,0,NA,NA,0,0,NA,NA,0,"HS33","testc33",NA,3,0,2,"swe",0,3,2,1,5,NA,3,4,NA,1,1,24,22,NA,NA,NA,NA,12,NA,NA,9237,NA,1,1,0,3,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,"ESS Round 4",NA,1,NA,0,NA
"4562",0,0,NA,2,"jensnirm",NA,1,7,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,1,2,1,NA,0,0,NA,NA,0,"HS34","testc34",4,2,0,1,"swe",1,0,2,5,11,NA,0,2,NA,2,2,4,41,NA,NA,NA,NA,28,0,NA,9238,1,2,1,0,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,0,"ESS Round 4",1,1,1,0,5
"4563",0,0,NA,2,"jensnirm",NA,NA,2,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,1,2,1,NA,0,0,NA,NA,0,"HS35","testc35",2,2,0,1,"swe",1,0,1,5,11,NA,0,1,NA,1,1,4,27,NA,NA,NA,NA,18,0,NA,9239,1,2,1,0,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,0,"ESS Round 4",0,1,1,0,5
"4564",0,0,NA,2,"jensnirm",NA,NA,2,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,1,2,1,NA,0,0,NA,NA,0,"HS36","testc36",2,2,0,1,"swe",1,0,1,5,11,NA,0,1,NA,1,1,4,27,NA,NA,NA,NA,18,0,NA,9240,1,2,1,0,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,0,"ESS Round 4",0,1,1,0,5
